,x,z,spin_rate,release_velo,pitch_type,bats,release_x,release_y,release_z,pfx_x,pfx_z,extension,throws,pitch_result,ump,pitcherid,catcherid,all_star,ball_count,strike_count,baserunner_count,out_count
3534,17.45801522,-11.28945307,1664.6624800000002,91.27151540000001,CH,R,-1.28,53.62,5.35,-11.11,2.09,6.881,R,ball,6,3,4,before,2,2,0,2
3535,10.234520800000002,47.9059864,2311.281963,95.57984704,FF,R,-1.35,53.74,5.42,-2.81,8.5,6.757000000000001,R,ball,6,3,4,before,0,0,0,0
3536,11.58065753,47.68801405,2269.543166,95.89912501,FF,R,-1.33,53.77,5.39,-2.94,10.87,6.729,R,ball,6,3,4,before,0,1,1,1
3537,13.6691658,28.7518859,2278.70132,91.6405542,SL,R,-1.21,53.73,5.45,0.94,3.31,6.774,R,ball,6,3,4,before,0,0,#VALUE!,
3538,8.807450626,45.95016637,2315.92562,95.55728515,FF,R,-1.35,53.72,5.38,-2.75,8.73,6.782,R,ball,6,3,4,before,0,0,1,2
3539,12.34946588,38.95307089,2385.594647,91.10986961,SL,R,-1.3,53.85,5.38,1.02,2.37,6.654,R,ball,6,3,4,before,1,2,1,2
3540,20.79505469,27.2383028,2381.632068,95.29159488,FF,R,-1.2,53.23,5.34,-4.04,9.96,7.266,R,ball,6,3,4,before,3,2,1,2
3541,6.552346608,42.35785404,2359.579369,94.66057765,FF,R,-1.39,53.29,5.37,-3.11,10.17,7.209,R,ball,6,3,4,before,0,0,2,2
3542,12.62448348,36.61370014,2449.020463,90.01206366,SL,R,-1.28,53.8,5.41,2.02,2.43,6.704,R,ball,6,3,4,before,1,1,2,2
3543,13.35354467,33.63760983,2417.727586,94.31969334,FF,R,-1.22,53.31,5.37,-3.68,10.8,7.187,R,called_strike,6,3,4,before,2,1,2,2
3715,-4.748662276,36.90040981,2390.0035350000003,97.46769856,FF,L,-1.31,53.54,5.69,-3.6,9.58,6.9639999999999995,R,called_strike,29,3,4,after,0,0,0,0
3716,-10.15249522,32.23260996,2417.9352440000002,97.19753999,FF,R,-1.06,53.72,5.63,-3.49,9.79,6.7829999999999995,R,ball,29,3,4,after,0,0,1,0
3717,15.68107932,14.90508299,2417.007148,92.59856784,SL,R,-1.05,53.83,5.6,2.15,4.85,6.667999999999999,R,ball,29,3,4,after,1,1,1,0
3718,-0.923578256,33.83955672,1436.8114380000002,89.08288213,CH,R,-0.84,53.24,5.58,-8.34,0.17,7.255,R,called_strike,29,3,4,after,2,2,1,0
3719,-9.972006575,25.69199758,2539.519214,98.61091923,FF,L,-0.76,53.72,5.68,-3.05,11.15,6.781000000000001,R,called_strike,29,3,4,after,0,2,1,1
3720,7.1384390579999994,8.652464955,2423.455336,93.44799896,SL,L,-0.79,53.7,5.67,0.32,4.42,6.797000000000001,R,ball,29,3,4,after,0,0,1,2
3721,-0.17013374899999997,14.68763891,1776.4301050000001,90.68771669,CH,L,-0.81,53.21,5.56,-7.47,5.61,7.287000000000001,R,ball,29,3,4,after,1,1,1,2
3722,-8.699653263,29.37778708,1734.613403,89.97091494,CH,L,-0.71,53.38,5.62,-5.64,5.42,7.121,R,called_strike,29,3,4,after,2,1,1,2
3723,7.044622547,46.75164144,2348.528111,92.18819778,SL,L,-1.18,53.69,5.65,0.45,4.54,6.805,R,ball,29,3,4,after,0,0,0,0
3724,-1.534973075,39.61176939,2401.6948469999998,96.67258206,FF,L,-1.17,53.95,5.6,-1.65,11.03,6.553,R,called_strike,29,3,4,after,1,1,0,0
3725,-7.70478555,39.18152808,2419.262329,96.58808281,FF,L,-1.08,53.87,5.66,-1.43,10.69,6.635,R,ball,29,3,4,after,1,1,0,0
3726,-0.709164437,34.00976191,2355.591092,96.99905124,FF,L,-1.19,53.94,5.57,-1.82,12.05,6.559,R,called_strike,29,3,4,after,0,0,0,1
3727,12.21519227,23.56651088,2424.70362,93.41330216,SL,L,-0.97,53.78,5.64,1.54,5.49,6.7170000000000005,R,ball,29,3,4,after,0,0,0,2
3728,-17.13348609,56.28910425,2468.421398,99.15970639,FF,L,-1.07,53.87,5.62,-2.87,8.85,6.632999999999999,R,ball,29,3,4,after,1,2,0,2
3729,-1.3923578230000002,41.57972044,2595.2036190000003,92.14243623,SL,R,-1.21,54.03,5.55,1.65,4.35,6.466,R,called_strike,29,3,4,after,0,0,0,0
3730,-3.513847006,36.61201897,2463.3314739999996,97.43926715,FF,L,-1.18,54.02,5.61,-3.59,9.57,6.479,R,called_strike,29,3,4,after,0,0,0,1
3731,-22.65259645,40.74272433,1684.9135390000001,89.62797732,CH,L,-1.09,53.83,5.58,-9.2,2.84,6.672999999999999,R,ball,29,3,4,after,0,1,0,1
3732,-12.33621811,22.72586168,1719.9642850000002,89.33130775,CH,L,-0.96,53.91,5.57,-9.99,2.69,6.591,R,ball,29,3,4,after,1,1,0,1
3733,-14.70252158,32.96250018,2544.385987,93.01152446,SL,L,-1.2,54.06,5.59,0.95,4.79,6.441,R,ball,29,3,4,after,2,2,0,1
3734,-10.69285494,43.47328669,2478.9474170000003,93.39879874,SL,L,-1.15,53.93,5.66,0.57,3.96,6.575,R,ball,29,3,4,after,3,2,0,1
3735,1.24814026,39.38183048,2496.2743179999998,90.98828129,SL,R,-1.11,53.84,5.69,1.59,2.6,6.662999999999999,R,ball,29,3,4,after,0,1,1,1
3736,-2.242728687,52.46358053,2442.08934,96.6194302,FF,R,-0.93,53.79,5.63,-3.67,9.48,6.711,R,ball,29,3,4,after,1,1,1,1
3737,13.50321899,28.117732899999996,2334.1419579999997,95.98790238,FF,R,-0.95,53.6,5.57,-4.45,10.4,6.898,R,ball,29,3,4,after,0,0,0,0
3738,7.88068215,26.677065999999996,2366.953784,97.25776284,FF,R,-0.98,53.58,5.55,-2.52,9.43,6.922000000000001,R,called_strike,29,3,4,after,1,1,0,0
3739,5.422140444,20.72536781,1790.4554289999999,90.16991933,CH,L,-0.85,53.1,5.55,-8.49,3.96,7.403,R,ball,29,3,4,after,0,0,0,1
3740,-9.82582241,34.13702112,2373.675365,97.59390333,FF,L,-1.06,53.67,5.59,-3.13,9.98,6.835,R,ball,29,3,4,after,0,0,0,2
3741,-12.67416425,54.26546004,2485.749955,98.18668677,FF,L,-1.03,53.52,5.56,-2.18,8.11,6.978,R,ball,29,3,4,after,1,2,0,2
3742,-17.76136491,46.16534468,2406.228441,98.28183218,FF,L,-0.95,53.54,5.62,-3.1,10.08,6.956,R,ball,29,3,4,after,2,2,0,2
3743,-11.41310607,27.84226777,2540.803903,97.63039799,FF,L,-1.03,53.66,5.57,-3.03,10.55,6.84,R,ball,29,3,4,after,0,1,0,1
3744,-11.35294286,34.12919647,2527.499829,97.90044229,FF,L,-1.1,53.75,5.58,-3.87,9.59,6.749,R,called_strike,29,3,4,after,1,1,0,1
3745,9.922708044,8.377039961,1776.8106489999998,91.03127515,CH,L,-0.9,53.56,5.6,-7.84,4.47,6.943,R,ball,29,3,4,after,1,2,0,1
3746,-13.65458365,47.19557065,2461.98048,97.25093464,FF,L,-0.94,53.73,5.6,-3.65,9.76,6.768,R,ball,29,3,4,after,2,2,0,1
3747,-19.72917612,28.67740353,2320.605591,96.83789147,FF,R,-1.08,53.65,5.51,-2.11,10.02,6.848,R,ball,29,3,4,after,0,2,0,2
3748,21.03486096,17.74654714,2379.832819,92.17316278,SL,L,-0.9,53.85,5.56,0.64,4.42,6.65,R,ball,29,3,4,after,0,0,1,2
3749,-10.81000124,50.43570344,2374.253299,96.60097643,FF,L,-1.08,53.48,5.55,-7.24,9.06,7.017,R,ball,29,3,4,after,0,0,1,0
3750,12.01071693,18.04897432,2365.335481,91.77031592,SL,R,-0.96,53.85,5.58,1.32,3.42,6.649,R,ball,29,3,4,after,0,0,1,1
3751,6.359930702000001,40.11571414,2408.89037,96.74881527,FF,R,-0.87,53.83,5.5,-3.01,9.6,6.666,R,called_strike,29,3,4,after,1,1,1,1
3752,13.53700116,19.78953045,2390.107115,91.97076162,SL,R,-0.89,53.82,5.6,0.61,3.88,6.676,R,ball,29,3,4,after,1,1,1,1
3753,12.53866037,17.05243854,1763.85798,89.25072777,CH,R,-0.83,53.59,5.53,-7.47,5.16,6.909,R,ball,29,3,4,after,2,1,1,1
3754,-9.465349376,45.43079274,2373.119448,97.38781267,FF,R,-0.82,53.79,5.57,-3.08,9.14,6.71,R,ball,29,3,4,after,3,2,1,1
3755,10.04592561,41.31502919,2370.2811239999996,92.79211608,SL,L,-0.85,53.8,5.58,0.35,3.92,6.699,R,called_strike,29,3,4,after,0,0,2,1
3756,-13.10589993,38.9621585,2448.2510899999997,96.04039943,FF,L,-1.11,53.8,5.57,-4.63,8.99,6.699,R,ball,29,3,4,after,0,1,0,0
3757,21.62486829,19.3323042,2505.957486,92.28010159,SL,L,-1.06,53.92,5.52,-0.17,4.52,6.5760000000000005,R,ball,29,3,4,after,1,1,0,0
3758,-14.20705262,32.99015478,2348.57476,95.9724038,FF,L,-1.06,53.71,5.58,-4.78,9.44,6.791,R,ball,29,3,4,after,2,1,0,0
3759,-8.402870483,36.55332378,2438.9088039999997,91.10809493,SL,L,-1.2,54.02,5.54,0.22,5.88,6.484,R,ball,29,3,4,after,3,1,0,0
3760,11.46116999,48.39544056,2409.3338280000003,96.6906859,FF,L,-0.84,53.81,5.5,-5.54,9.2,6.691,R,ball,29,3,4,after,0,1,#VALUE!,
4104,0.135289007,33.99638809,2372.76087,96.93824072,FF,R,-1.52,53.81,5.54,-2.49,9.65,6.691,R,called_strike,42,3,4,before,0,0,0,1
4105,17.67455396,10.42945687,2494.926714,94.60079302,SL,R,-1.45,53.94,5.54,1.6,4.07,6.561,R,ball,42,3,4,before,0,1,0,1
4106,-0.93819724,10.799387800000002,1767.097416,91.47150546,CH,R,-1.35,53.56,5.46,-8.77,2.68,6.943,R,ball,42,3,4,before,1,2,0,1
4107,14.63784856,25.98095656,2540.574466,97.5605369,FF,R,-1.39,54.11,5.59,-2.69,9.53,6.394,R,ball,42,3,4,before,2,2,0,1
4108,15.28796711,25.39176576,2508.056706,97.0209146,FF,R,-1.52,54.11,5.53,-2.01,9.06,6.386,R,ball,42,3,4,before,3,2,0,1
4109,5.930169733,38.56697676,2367.460113,94.30213923,SL,L,-1.48,54.42,5.59,0.85,3.76,6.085,R,called_strike,42,3,4,before,0,0,1,1
4110,12.35966393,25.53600835,2529.9126730000003,97.78990423,FF,L,-1.27,53.9,5.46,-3.5,9.39,6.604,R,ball,42,3,4,before,0,1,1,1
4111,6.1066068,32.53096194,1755.97217,91.21006199,CH,L,-1.22,53.59,5.48,-8.83,2.35,6.906000000000001,R,called_strike,42,3,4,before,2,1,1,1
4112,10.4526585,38.11482579,2340.749018,93.45911913,SL,R,-1.35,54.1,5.55,2.18,3.58,6.4,R,called_strike,42,3,4,before,0,0,1,2
4113,-0.8754010309999999,44.67521096,2366.951923,94.03956079,SL,R,-1.34,54.14,5.54,1.7,3.41,6.364,R,ball,42,3,4,before,0,2,1,2
4114,-19.52415567,40.46292093,2405.3272690000003,96.56892183,FF,L,-1.53,53.76,5.48,-4.0,9.62,6.7379999999999995,R,ball,42,3,4,before,0,0,0,0
4115,-16.49149258,46.99351577,2484.781295,97.83984313,FF,L,-1.49,53.79,5.5,-2.57,9.69,6.706,R,ball,42,3,4,before,0,2,0,0
4116,2.9386843369999998,16.30779871,1945.0902670000003,92.20980412,CH,L,-1.34,54.08,5.48,-9.45,2.94,6.416,R,ball,42,3,4,before,1,2,0,0
4117,-5.784703267,35.77199105,2176.622326,90.54840769,CH,L,-1.43,53.77,5.48,-9.91,3.2,6.729,R,called_strike,42,3,4,before,2,2,0,0
4118,1.224157902,43.20246304,2443.650055,96.18021756,FF,R,-1.5,53.96,5.45,-5.05,9.12,6.54,R,ball,42,3,4,before,0,0,1,1
4119,-2.613500894,20.75725882,2461.87932,96.58855545,FT,R,-1.36,54.06,5.42,-6.41,9.53,6.441,R,called_strike,42,3,4,before,1,1,1,1
4120,19.22505909,31.05451072,2461.302229,96.63993862,FF,R,-1.41,53.9,5.4,-3.7,10.28,6.601,R,ball,42,3,4,before,1,2,1,1
4121,17.820981200000002,17.6124581,2363.223877,92.21951387,SL,R,-1.38,53.75,5.41,2.34,3.87,6.751,R,ball,42,3,4,before,2,2,1,1
4122,14.84175634,43.13973916,2412.431532,96.79939322,FF,R,-1.45,53.75,5.42,-4.66,8.12,6.752000000000001,R,ball,42,3,4,before,0,0,1,2
4123,15.57643797,20.61490502,2389.999361,96.37949274,FF,R,-1.29,53.43,5.41,-4.94,9.66,7.07,R,ball,42,3,4,before,1,1,1,2
4124,4.921783797,40.78733922,2382.041266,92.96972743,SL,R,-1.5,54.12,5.42,1.89,2.03,6.379,R,called_strike,42,3,4,before,0,2,1,0
4125,3.43102866,51.44466508,2486.4894280000003,96.79737409,FF,L,-1.38,53.82,5.4,-3.63,9.83,6.683,R,ball,42,3,4,before,0,0,#VALUE!,
4126,11.66291594,39.85494929,2395.815157,97.22138738,FF,L,-1.42,53.75,5.38,-4.78,8.52,6.75,R,ball,42,3,4,before,1,1,#VALUE!,
4127,12.8875384,16.4165892,1963.672778,91.39035002,CH,L,-1.32,53.6,5.35,-9.31,2.88,6.9,R,ball,42,3,4,before,2,1,#VALUE!,
4128,-11.54359752,37.7145055,2380.142009,98.06289874,FF,L,-1.38,53.89,5.43,-3.76,9.23,6.6129999999999995,R,ball,42,3,4,before,3,2,#VALUE!,
4129,-1.329576315,37.22414142,2354.029305,97.3687248,FF,L,-1.43,53.75,5.45,-4.14,9.66,6.752999999999999,R,called_strike,42,3,4,before,0,0,2,1
4130,-10.17501593,37.95504115,2401.487143,92.64353986,SL,L,-1.53,53.83,5.42,1.33,3.67,6.667999999999999,R,ball,42,3,4,before,0,1,2,1
4131,-7.143386194,39.39662551,2512.015415,96.58337954,FF,L,-1.4,53.87,5.39,-3.95,10.41,6.627999999999999,R,ball,42,3,4,before,1,1,2,1
4132,10.78855155,46.42895064,2399.1287850000003,96.96091290000001,FF,L,-1.34,53.95,5.38,-3.63,9.98,6.546,R,ball,42,3,4,before,2,1,2,1
4133,1.694053035,34.16526817,1826.8342670000002,90.30823479,CH,L,-1.29,53.5,5.42,-8.91,1.04,7.002999999999999,R,called_strike,42,3,4,before,3,1,2,1
4134,12.11867997,31.01075734,2321.828559,93.90246426,SL,L,-1.42,53.91,5.4,-0.01,2.43,6.5920000000000005,R,ball,42,3,4,before,1,2,#VALUE!,
4135,17.54438982,15.04628909,2002.329497,89.7389638,CH,L,-1.27,53.5,5.33,-7.73,0.94,7.0,R,ball,42,3,4,before,2,2,#VALUE!,
4136,-12.12274941,27.97319501,2339.337415,94.61688217,SL,L,-1.58,54.1,5.41,-0.02,3.4,6.396,R,ball,42,3,4,before,3,2,#VALUE!,
4137,14.88011709,29.627390999999996,2510.3690260000003,97.6088232,FF,L,-1.3,53.48,5.44,-5.6,9.17,7.016,R,ball,42,3,4,before,0,1,3,2
4138,13.79973955,30.87530537,2564.5861809999997,98.64790629,FF,L,-1.32,53.69,5.35,-5.11,10.04,6.812,R,ball,42,3,4,before,1,2,3,2
4139,1.162840312,22.35765805,2601.831376,98.73962815,FF,L,-1.26,53.66,5.42,-4.78,10.08,6.837999999999999,R,called_strike,42,3,4,before,2,2,3,2
4140,7.681428682000001,17.22021626,2410.4081850000002,92.03049325,SL,R,-1.61,54.0,5.48,0.94,2.6,6.502999999999999,R,ball,42,3,4,before,0,0,0,0
4141,4.427377101,19.56322274,2415.8804379999997,95.66162257,FF,R,-1.6,53.87,5.42,-5.08,9.38,6.627999999999999,R,called_strike,42,3,4,before,0,0,0,1
4142,5.340752718,43.76554576,2434.808889,96.55036602,FF,L,-1.62,54.18,5.4,-2.98,9.07,6.317,R,ball,42,3,4,before,0,0,0,2
4143,-10.82564258,21.62352213,2369.662976,96.78152774,FF,L,-1.55,53.44,5.42,-3.48,9.42,7.058,R,ball,42,3,4,before,1,1,0,2
4144,-1.307696279,38.68860783,2315.65718,93.76068961,SL,L,-1.57,53.27,5.41,-0.11,3.17,7.227,R,called_strike,42,3,4,before,2,1,0,2
4145,4.969905935,52.70293334,2353.506864,96.32711318,FF,L,-1.41,53.6,5.41,-3.22,8.25,6.901,R,ball,42,3,4,before,2,2,0,2
4146,17.23412029,8.278729277,2540.507975,92.52884153,SL,R,-1.46,53.69,5.34,0.81,4.48,6.805,R,ball,42,3,4,before,0,0,0,0
4147,13.05530606,33.25141046,2453.803245,93.80311995,SL,R,-1.45,54.09,5.45,1.22,4.35,6.409,R,ball,42,3,4,before,1,2,0,0
4148,-2.642637589,45.28818753,2487.8946,97.87866481,FF,L,-1.51,54.07,5.39,-4.54,9.08,6.428999999999999,R,ball,42,3,4,before,0,0,0,0
4149,-6.924922557,38.56984884,2434.395639,93.47012588,SL,L,-1.54,53.36,5.41,0.5,4.05,7.1370000000000005,R,called_strike,42,3,4,before,1,1,0,0
4150,10.78868468,40.39533595,2420.870352,92.91719909,SL,L,-1.45,53.93,5.49,-0.07,3.99,6.567,R,ball,42,3,4,before,1,2,0,0
4151,9.684328228,17.4241911,2585.9934120000003,93.36096654,SL,L,-1.43,53.98,5.5,0.59,4.49,6.524,R,ball,42,3,4,before,2,2,0,0
4152,-3.6225084219999997,43.59730982,1808.977484,89.44721863,CH,L,-1.28,53.63,5.38,-8.51,2.42,6.87,R,called_strike,42,3,4,before,3,2,0,0
4153,2.856608439,22.81140652,2361.847957,95.74642408,FF,R,-1.42,53.78,5.34,-3.88,9.53,6.723,R,called_strike,42,3,4,before,0,0,0,1
4154,-9.429362537000001,45.75557288,,86.43949258,CB,R,-1.64,54.31,5.41,2.97,-0.77,6.189,R,ball,42,3,4,before,0,1,0,1
4155,26.06452668,32.42340813,2409.685459,95.86803901,FF,R,-1.29,53.73,5.45,-4.45,9.26,6.768,R,ball,42,3,4,before,1,1,0,1
4156,6.67168134,8.938572848,1755.390089,91.57924576,CH,R,-1.35,53.6,5.34,-9.07,4.22,6.897,R,ball,42,3,4,before,2,2,0,1
4157,0.455183626,45.97345002,2509.622789,96.79212837,FF,R,-1.31,53.92,5.39,-4.05,9.33,6.581,R,ball,42,3,4,before,3,2,0,1
4158,-7.259383741000001,42.62584118,2443.197341,96.36076959,FF,L,-1.44,53.83,5.46,-5.6,9.27,6.671,R,ball,42,3,4,before,0,0,1,1
4159,-11.92719043,43.00886564,2438.3780739999997,95.56949503,FF,L,-1.54,53.79,5.42,-4.28,9.45,6.715,R,ball,42,3,4,before,1,1,1,1
4160,-6.015522633,35.17178687,2425.075109,94.87849849999999,FF,L,-1.57,53.85,5.4,-5.03,9.75,6.645,R,called_strike,42,3,4,before,2,1,1,1
4161,3.8175171580000002,36.27646592,1811.2923739999999,90.26106869,CH,L,-1.38,53.53,5.41,-9.03,-0.13,6.965,R,called_strike,42,3,4,before,0,1,1,2
4162,-7.356105727999999,43.61943633,2332.875998,98.8316185,FF,R,-1.25,53.67,5.51,-2.57,7.87,6.827999999999999,R,ball,43,3,10,before,0,0,0,0
4163,4.381872177,21.70722665,2365.4160850000003,98.00016192,FF,R,-1.26,53.9,5.51,-2.58,8.33,6.598,R,called_strike,43,3,10,before,1,1,0,0
4164,-27.01143231,32.53115784,2370.958823,98.9014433,FF,L,-1.25,53.72,5.54,-3.97,8.95,6.781000000000001,R,ball,43,3,10,before,0,0,1,1
4165,-13.89421401,50.91912594,1512.880584,90.16213084,CH,L,-1.06,53.42,5.49,-7.08,-0.4,7.077999999999999,R,ball,43,3,10,before,1,2,1,1
4166,10.401091599999999,23.34059956,1678.7647329999998,92.44045271,CH,L,-0.93,53.16,5.44,-8.21,2.97,7.343999999999999,R,called_strike,43,3,10,before,2,2,1,1
4167,-9.649042439,48.27297006,2275.6951670000003,97.56684545,FF,L,-1.26,53.49,5.5,-3.37,8.3,7.0089999999999995,R,ball,43,3,10,before,0,0,0,0
4168,-4.331987319,22.15125141,2335.97773,99.21045519,FF,L,-1.13,53.55,5.42,-2.44,9.53,6.9479999999999995,R,called_strike,43,3,10,before,1,1,0,0
4169,-1.081967811,35.409755,2302.530217,98.8706839,FF,L,-1.33,53.99,5.4,-4.07,8.37,6.513,R,called_strike,43,3,10,before,0,0,0,2
4170,-7.017628855,13.93360115,2331.6671469999997,99.19157425,FF,L,-1.19,54.13,5.45,-3.11,8.35,6.367000000000001,R,ball,43,3,10,before,0,1,0,2
4171,-21.15588349,35.90526606,2145.133845,97.55998079,FF,L,-1.32,53.76,5.55,-2.61,8.38,6.742999999999999,R,ball,43,3,10,before,0,0,0,0
4172,-10.1037785,39.80344697,2325.1151010000003,97.49836973,FF,L,-1.16,53.73,5.51,-2.75,9.19,6.769,R,ball,43,3,10,before,1,1,0,0
4173,2.2325982000000004,27.61375071,2307.962409,97.11050278,FF,L,-1.19,53.81,5.45,-1.77,8.78,6.687,R,called_strike,43,3,10,before,2,1,0,0
4174,-11.10109006,33.2862371,2276.984292,97.75956755,FF,L,-1.31,53.81,5.54,-2.82,9.65,6.694,R,ball,43,3,10,before,2,1,0,0
4175,8.545568285,28.656068800000003,2250.4338420000004,96.69143933,FF,R,-1.21,53.78,5.51,-3.83,7.94,6.724,R,called_strike,43,3,10,before,0,0,0,1
4176,5.390905103,23.18437984,1686.2504850000003,92.60769938,CH,R,-0.96,53.51,5.36,-9.33,1.37,6.995,R,called_strike,43,3,10,before,0,1,0,2
4177,24.20652981,7.237698617,2496.569243,94.49120416,SL,R,-1.08,53.86,5.46,2.29,3.73,6.638999999999999,R,ball,43,3,10,before,0,2,0,2
4178,-7.619566357,30.467575800000002,,85.41819621,CB,R,-1.15,54.32,5.7,3.58,-1.5,6.18,R,called_strike,43,3,10,before,0,0,0,0
4179,6.059660977999999,18.74491734,1845.198232,91.70808729,CH,R,-0.97,53.5,5.44,-9.43,0.92,7.002000000000001,R,ball,43,3,10,before,0,1,0,0
4180,-8.194693934,30.10754888,2298.7882329999998,97.08891278,FF,R,-1.09,53.68,5.42,-3.44,9.57,6.816,R,called_strike,43,3,10,before,1,1,0,0
4181,6.54998227,24.60044189,1753.1135120000001,92.39087987,CH,R,-0.96,53.67,5.4,-9.22,1.3,6.8260000000000005,R,called_strike,43,3,10,before,1,2,0,0
4182,4.165169887,32.62452222,1970.154165,92.69192389,CH,L,-1.09,53.48,5.36,-10.11,0.86,7.018,R,called_strike,43,3,10,before,0,0,0,1
4183,-14.55668791,55.79906426,1726.655962,90.77265795,CH,R,-1.04,53.32,5.47,-6.29,1.1,7.1770000000000005,R,ball,43,3,10,before,0,0,0,0
4184,8.95437859,15.28584685,1906.0881100000001,92.01067818,CH,R,-1.04,53.11,5.43,-9.18,2.65,7.386,R,ball,43,3,10,before,1,1,0,0
4185,15.94500243,23.34139827,2458.836843,100.26117990000002,FF,R,-1.03,53.84,5.37,-4.27,8.32,6.662999999999999,R,ball,43,3,10,before,2,2,0,0
4186,-14.36376662,32.00173523,,85.47928394,CB,L,-0.89,54.09,5.59,2.9,-1.33,6.4110000000000005,R,ball,43,3,10,before,0,0,0,1
4187,-9.697006312000001,17.69015113,2419.787369,95.1025473,FF,L,-1.24,53.89,5.39,-2.22,4.42,6.612,R,ball,43,3,10,before,1,1,0,1
4188,7.487821789,23.80722139,2401.364866,99.12886873,FF,L,-1.03,53.77,5.36,-4.42,9.55,6.726,R,called_strike,43,3,10,before,2,1,0,1
4189,-2.220122795,39.86380699,1686.588434,91.35835987,CH,L,-0.98,53.87,5.37,-8.38,0.63,6.627000000000001,R,called_strike,43,3,10,before,0,0,0,2
4190,-6.046443881,56.43742619,2324.654498,99.73079627,FF,L,-1.18,53.78,5.3,-2.15,8.07,6.718,R,ball,43,3,10,before,0,2,0,2
4191,-4.596091949,33.71938027,2336.324479,97.73986577,FF,L,-1.48,53.85,5.43,-2.89,8.78,6.654,R,called_strike,43,3,10,before,0,0,0,0
4192,4.068039832,2.449979645,1818.955073,93.7489136,CH,L,-1.18,53.42,5.31,-10.58,3.14,7.081,R,ball,43,3,10,before,0,2,0,0
4193,8.844894098,14.67725943,1779.5811390000001,92.85972191,CH,R,-1.07,53.06,5.29,-7.97,1.17,7.442,R,ball,43,3,10,before,0,0,0,1
4194,13.66650462,-5.389292757000001,1760.5448609999999,93.14244665,CH,R,-0.95,53.14,5.27,-8.55,2.78,7.365,R,ball,43,3,10,before,1,1,0,1
4195,-22.29649654,65.1465051,1493.291468,89.11866897,CH,R,-1.1,53.52,5.34,-5.97,-1.01,6.981,R,ball,43,3,10,before,2,1,0,1
4196,11.29250501,27.92557425,2190.118953,96.41702812,FF,R,-1.15,53.34,5.27,-1.78,8.59,7.164,R,called_strike,43,3,10,before,3,1,0,1
4197,-12.19177206,41.93029486,2533.992036,84.56951195,CB,R,-1.19,54.32,5.52,2.57,-2.23,6.184,R,ball,43,3,10,before,0,0,0,2
4198,-10.8360597,44.90315135,2460.167121,83.72152684,CB,R,-1.1,54.22,5.43,3.12,-2.69,6.285,R,ball,43,3,10,before,1,1,0,2
4199,18.9505329,11.35531866,2394.9102,92.34699391,SL,R,-1.06,53.76,5.3,2.81,1.73,6.7379999999999995,R,ball,43,3,10,before,2,2,0,2
4200,-7.524767012000001,15.35908621,,83.57008036,CB,L,-1.12,54.33,5.6,2.39,-0.98,6.172000000000001,R,ball,43,3,10,before,0,0,0,0
4201,-9.156961913,14.88034588,2447.729993,93.23017754,SL,L,-1.29,53.97,5.45,1.05,3.53,6.5329999999999995,R,ball,43,3,10,before,1,1,0,0
4202,13.09160334,14.99978611,2361.70546,98.40032579,FF,L,-1.08,53.75,5.32,-3.77,9.38,6.746,R,ball,43,3,10,before,2,1,0,0
4203,-2.880371027,22.9578448,2381.7688980000003,96.99047076,FF,R,-1.08,53.57,5.31,-3.21,8.31,6.934,R,called_strike,43,3,10,before,0,0,0,1
4204,4.6202326639999995,2.209573701,1557.3722539999999,91.78815763,CH,R,-1.07,53.22,5.31,-7.14,4.6,7.276,R,ball,43,3,10,before,0,1,0,1
4205,-14.33939211,17.5800484,2399.420933,97.68998131,FF,L,-1.14,53.79,5.45,-5.17,8.95,6.712000000000001,R,ball,43,3,10,before,0,0,1,2
4206,-10.20033168,48.85040587,2408.2517199999998,98.49201528,FF,L,-1.2,53.76,5.46,-2.43,8.25,6.7379999999999995,R,ball,43,3,10,before,1,2,1,2
4207,-6.324666647999999,47.93994511,2456.465251,97.45007258,FF,R,-1.17,53.91,5.4,-1.37,7.8,6.593,R,ball,43,3,10,before,0,0,2,2
4208,-12.61516249,32.65015227,1681.074301,91.21243267,CH,L,-1.07,53.75,5.46,-6.54,0.12,6.746,R,ball,43,3,10,before,0,1,0,0
4209,9.096801357,26.11415813,2330.367655,96.89312391,FF,R,-1.06,53.59,5.46,-3.77,8.28,6.906000000000001,R,called_strike,43,3,10,before,0,0,0,1
4210,19.75136383,14.87835869,2424.3728730000003,94.17027399,SL,R,-1.07,53.89,5.38,0.33,3.22,6.614,R,ball,43,3,10,before,0,2,0,1
4211,14.28049903,10.06853865,2561.273471,93.46948315,SL,R,-1.06,53.85,5.46,0.67,3.28,6.653,R,ball,43,3,10,before,1,2,0,1
4212,4.717723642,9.983941295,1542.500036,90.05826969,CH,R,-0.99,53.89,5.39,-4.56,6.69,6.611000000000001,R,ball,43,3,10,before,2,2,0,1
4264,-10.94252938,36.75445922,2364.656366,96.84081633,FF,L,-1.08,53.51,5.71,-3.37,10.12,6.994,R,ball,25,3,4,after,0,0,0,1
4265,9.479947558,9.814735142,2502.057033,92.79973837,SL,L,-1.16,53.78,5.63,1.62,4.96,6.722,R,ball,25,3,4,after,1,1,0,1
4266,-11.32640782,27.69350128,2438.4180079999996,96.82835747,FF,R,-0.96,53.54,5.72,-2.99,10.29,6.959,R,ball,25,3,4,after,0,0,1,1
